,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-19740000.0,-13440000.0,-49770000.0,-72630000.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.27,
Normalized EBITDA,9646000000.0,7351000000.0,6486000000.0,6021000000.0,
Total Unusual Items,-94000000.0,-64000000.0,-237000000.0,-269000000.0,
Total Unusual Items Excluding Goodwill,-94000000.0,-64000000.0,-237000000.0,-269000000.0,
Net Income From Continuing Operation Net Minority Interest,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
Reconciled Depreciation,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Reconciled Cost Of Revenue,15261000000.0,16121000000.0,14665000000.0,14581000000.0,
EBITDA,9552000000.0,7287000000.0,6249000000.0,5752000000.0,
EBIT,5363000000.0,3549000000.0,2393000000.0,2349000000.0,
Net Interest Income,-2447000000.0,-2244000000.0,-1755000000.0,-1581000000.0,
Interest Expense,3051000000.0,2850000000.0,1917000000.0,1601000000.0,
Interest Income,604000000.0,606000000.0,162000000.0,20000000.0,
Normalized Income,2586260000.0,2306560000.0,2001230000.0,108370000.0,
Net Income From Continuing And Discontinued Operation,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
Total Expenses,19866000000.0,21693000000.0,19606000000.0,18501000000.0,
Total Operating Income As Reported,4459000000.0,2671000000.0,1837000000.0,1883000000.0,
Diluted Average Shares,2147000000.0,2138000000.0,2132000000.0,1985000000.0,
Basic Average Shares,2141000000.0,2064000000.0,1987000000.0,1985000000.0,
Diluted EPS,1.15,1.05,0.84,-0.05,
Basic EPS,1.16,1.09,0.91,-0.05,
Diluted NI Availto Com Stockholders,2475000000.0,2242000000.0,1800000000.0,-102000000.0,
Net Income Common Stockholders,2475000000.0,2242000000.0,1800000000.0,-102000000.0,
Preferred Stock Dividends,37000000.0,14000000.0,14000000.0,14000000.0,
Net Income,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
Net Income Including Noncontrolling Interests,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
Net Income Continuous Operations,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
Tax Provision,-200000000.0,-1557000000.0,-1338000000.0,836000000.0,
Pretax Income,2312000000.0,699000000.0,476000000.0,748000000.0,
Other Income Expense,206000000.0,208000000.0,157000000.0,188000000.0,
Other Non Operating Income Expenses,300000000.0,272000000.0,394000000.0,457000000.0,
Special Income Charges,-94000000.0,-64000000.0,-237000000.0,-269000000.0,
Other Special Charges,94000000.0,64000000.0,237000000.0,258000000.0,
Restructuring And Mergern Acquisition,,0.0,0.0,11000000.0,1959000000.0
Net Non Operating Interest Income Expense,-2447000000.0,-2244000000.0,-1755000000.0,-1581000000.0,
Interest Expense Non Operating,3051000000.0,2850000000.0,1917000000.0,1601000000.0,
Interest Income Non Operating,604000000.0,606000000.0,162000000.0,20000000.0,
Operating Income,4553000000.0,2735000000.0,2074000000.0,2141000000.0,
Operating Expense,4605000000.0,5572000000.0,4941000000.0,3920000000.0,
Other Operating Expenses,416000000.0,1834000000.0,1085000000.0,517000000.0,
Depreciation Amortization Depletion Income Statement,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Depreciation And Amortization In Income Statement,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Gross Profit,9158000000.0,8307000000.0,7015000000.0,6061000000.0,
Cost Of Revenue,15261000000.0,16121000000.0,14665000000.0,14581000000.0,
Total Revenue,24419000000.0,24428000000.0,21680000000.0,20642000000.0,
Operating Revenue,24419000000.0,24428000000.0,21680000000.0,20642000000.0,
