,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.156723,0.154088,0.103104,0.115431,
Normalized EBITDA,3071000000.0,2777000000.0,2547000000.0,2437000000.0,
Total Unusual Items,,,-15000000.0,-3000000.0,-50000000.0
Total Unusual Items Excluding Goodwill,,,-15000000.0,-3000000.0,-50000000.0
Net Income From Continuing Operation Net Minority Interest,1003000000.0,886000000.0,833000000.0,751000000.0,
Reconciled Depreciation,1240000000.0,1180000000.0,1126000000.0,1114000000.0,
Reconciled Cost Of Revenue,4306000000.0,4600000000.0,5834000000.0,4680000000.0,
EBITDA,3071000000.0,2777000000.0,2547000000.0,2437000000.0,
EBIT,1831000000.0,1597000000.0,1421000000.0,1323000000.0,
Net Interest Income,-708000000.0,-643000000.0,-519000000.0,-500000000.0,
Interest Expense,708000000.0,643000000.0,519000000.0,500000000.0,
Interest Income,,,,3000000.0,11000000.0
Normalized Income,1003000000.0,886000000.0,833000000.0,751000000.0,
Net Income From Continuing And Discontinued Operation,1003000000.0,887000000.0,837000000.0,1353000000.0,
Total Expenses,6028000000.0,6227000000.0,7372000000.0,6183000000.0,
Total Operating Income As Reported,1487000000.0,1235000000.0,1224000000.0,1146000000.0,
Diluted Average Shares,298300000.0,294400000.0,291300000.0,289500000.0,
Basic Average Shares,297600000.0,294400000.0,291300000.0,289000000.0,
Diluted EPS,3.33,2.97894,2.838998,4.66,
Basic EPS,3.34,2.97894,2.838998,4.66,
Diluted NI Availto Com Stockholders,993000000.0,877000000.0,827000000.0,1348000000.0,
Net Income Common Stockholders,993000000.0,877000000.0,827000000.0,1348000000.0,
Preferred Stock Dividends,10000000.0,10000000.0,10000000.0,5000000.0,
Net Income,1003000000.0,887000000.0,837000000.0,1353000000.0,
Minority Interests,56000000.0,79000000.0,24000000.0,23000000.0,
Net Income Including Noncontrolling Interests,947000000.0,808000000.0,813000000.0,1330000000.0,
Net Income Discontinuous Operations,0.0,1000000.0,4000000.0,602000000.0,
Net Income Continuous Operations,947000000.0,807000000.0,809000000.0,728000000.0,
Tax Provision,176000000.0,147000000.0,93000000.0,95000000.0,
Pretax Income,1123000000.0,954000000.0,902000000.0,823000000.0,
Other Income Expense,344000000.0,362000000.0,197000000.0,177000000.0,
Other Non Operating Income Expenses,344000000.0,362000000.0,197000000.0,177000000.0,
Special Income Charges,,,-15000000.0,-3000000.0,-50000000.0
Other Special Charges,,,15000000.0,3000000.0,50000000.0
Earnings From Equity Interest,,,,10000000.0,5000000.0
Net Non Operating Interest Income Expense,-708000000.0,-643000000.0,-519000000.0,-500000000.0,
Interest Expense Non Operating,708000000.0,643000000.0,519000000.0,500000000.0,
Interest Income Non Operating,,,,3000000.0,11000000.0
Operating Income,1487000000.0,1235000000.0,1224000000.0,1146000000.0,
Operating Expense,1722000000.0,1627000000.0,1538000000.0,1503000000.0,
Other Taxes,482000000.0,447000000.0,412000000.0,389000000.0,
Depreciation Amortization Depletion Income Statement,1240000000.0,1180000000.0,1126000000.0,1114000000.0,
Depreciation And Amortization In Income Statement,1240000000.0,1180000000.0,1126000000.0,1114000000.0,
Amortization,199000000.0,130000000.0,136000000.0,139000000.0,
Amortization Of Intangibles Income Statement,199000000.0,130000000.0,136000000.0,139000000.0,
Depreciation Income Statement,1041000000.0,1050000000.0,990000000.0,975000000.0,
Gross Profit,3209000000.0,2862000000.0,2762000000.0,2649000000.0,
Cost Of Revenue,4306000000.0,4600000000.0,5834000000.0,4680000000.0,
Total Revenue,7515000000.0,7462000000.0,8596000000.0,7329000000.0,
Operating Revenue,7515000000.0,7462000000.0,8596000000.0,7329000000.0,
