,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-400490000.0,77490000.0,32160000.0,-35750000.0,
Tax Rate For Calcs,0.29,0.27,0.06,0.25,
Normalized EBITDA,13997000000.0,13952000000.0,21537000000.0,13909000000.0,
Total Unusual Items,-1381000000.0,287000000.0,536000000.0,-143000000.0,
Total Unusual Items Excluding Goodwill,-1381000000.0,287000000.0,536000000.0,-143000000.0,
Net Income From Continuing Operation Net Minority Interest,2874000000.0,4696000000.0,13304000000.0,2790000000.0,
Reconciled Depreciation,7371000000.0,6865000000.0,6926000000.0,8447000000.0,
Reconciled Cost Of Revenue,17175000000.0,18148000000.0,18989000000.0,18106000000.0,
EBITDA,12616000000.0,14239000000.0,22073000000.0,13766000000.0,
EBIT,5245000000.0,7374000000.0,15147000000.0,5319000000.0,
Net Interest Income,-1004000000.0,-806000000.0,-877000000.0,-1448000000.0,
Interest Expense,1175000000.0,945000000.0,1030000000.0,1614000000.0,
Interest Income,171000000.0,139000000.0,153000000.0,166000000.0,
Normalized Income,3854510000.0,4486490000.0,12800160000.0,2897250000.0,
Net Income From Continuing And Discontinued Operation,3056000000.0,4696000000.0,13304000000.0,2322000000.0,
Total Expenses,21132000000.0,21843000000.0,22969000000.0,21291000000.0,
Diluted Average Shares,967100000.0,960900000.0,1002000000.0,958800000.0,
Basic Average Shares,911800000.0,889200000.0,926200000.0,935000000.0,
Diluted EPS,2.44,3.9,12.4,1.58,
Basic EPS,2.59,4.22,13.41,1.62,
Diluted NI Availto Com Stockholders,2364000000.0,3750000000.0,12421000000.0,1512000000.0,
Net Income Common Stockholders,2364000000.0,3750000000.0,12421000000.0,1512000000.0,
Otherunder Preferred Stock Dividend,13000000.0,23000000.0,83000000.0,10000000.0,
Preferred Stock Dividends,679000000.0,923000000.0,800000000.0,800000000.0,
Net Income,3056000000.0,4696000000.0,13304000000.0,2322000000.0,
Minority Interests,-22000000.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,3078000000.0,4696000000.0,13304000000.0,2322000000.0,
Net Income Discontinuous Operations,182000000.0,0.0,0.0,-468000000.0,
Net Income Continuous Operations,2896000000.0,4696000000.0,13304000000.0,2790000000.0,
Tax Provision,1174000000.0,1733000000.0,813000000.0,915000000.0,
Pretax Income,4070000000.0,6429000000.0,14117000000.0,3705000000.0,
Other Income Expense,-519000000.0,821000000.0,1329000000.0,488000000.0,
Other Non Operating Income Expenses,,-1084000000.0,-1271000000.0,-1065000000.0,-884000000.0
Special Income Charges,-1381000000.0,287000000.0,219000000.0,-265000000.0,
Gain On Sale Of Ppe,-16000000.0,522000000.0,308000000.0,192000000.0,
Write Off,1281000000.0,209000000.0,0.0,304000000.0,
Restructuring And Mergern Acquisition,84000000.0,26000000.0,89000000.0,153000000.0,
Earnings From Equity Interest,862000000.0,534000000.0,793000000.0,631000000.0,
Gain On Sale Of Security,,,317000000.0,122000000.0,-423000000.0
Net Non Operating Interest Income Expense,-1004000000.0,-806000000.0,-877000000.0,-1448000000.0,
Interest Expense Non Operating,1175000000.0,945000000.0,1030000000.0,1614000000.0,
Interest Income Non Operating,171000000.0,139000000.0,153000000.0,166000000.0,
Operating Income,5593000000.0,6414000000.0,13665000000.0,4665000000.0,
Operating Expense,3957000000.0,3695000000.0,3980000000.0,3185000000.0,
Other Operating Expenses,1856000000.0,1525000000.0,1487000000.0,1317000000.0,
Other Taxes,1039000000.0,1087000000.0,1548000000.0,1005000000.0,
Selling General And Administration,1062000000.0,1083000000.0,945000000.0,863000000.0,
Gross Profit,9550000000.0,10109000000.0,17645000000.0,7850000000.0,
Cost Of Revenue,17175000000.0,18148000000.0,18989000000.0,18106000000.0,
Total Revenue,26725000000.0,28257000000.0,36634000000.0,25956000000.0,
Operating Revenue,27413000000.0,28325000000.0,36234000000.0,25959000000.0,
