,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,50614910.313901,0.0,
Tax Rate For Calcs,0.255,0.252,0.213565,0.144603,
Total Unusual Items,0.0,0.0,237000000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,237000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1207000000.0,2489000000.0,2806000000.0,2933000000.0,
Reconciled Depreciation,968000000.0,917000000.0,845000000.0,713000000.0,
EBIT,2381000000.0,3876000000.0,3969000000.0,3680000000.0,
Net Interest Income,-660000000.0,-493000000.0,-401000000.0,-326000000.0,
Interest Expense,660000000.0,493000000.0,401000000.0,326000000.0,
Normalized Income,1207000000.0,2489000000.0,2619614910.313901,2933000000.0,
Net Income From Continuing And Discontinued Operation,1207000000.0,2489000000.0,2806000000.0,2933000000.0,
Total Expenses,116040000000.0,102991000000.0,89302000000.0,79710000000.0,
Diluted Average Shares,120869000.0,124441000.0,127094000.0,129396000.0,
Basic Average Shares,120571000.0,123866000.0,126419000.0,128688000.0,
Diluted EPS,9.98,20.0,22.08,22.67,
Basic EPS,10.01,20.09,22.2,22.79,
Diluted NI Availto Com Stockholders,1207000000.0,2489000000.0,2806000000.0,2933000000.0,
Net Income Common Stockholders,1207000000.0,2489000000.0,2806000000.0,2933000000.0,
Net Income,1207000000.0,2489000000.0,2806000000.0,2933000000.0,
Minority Interests,-7000000.0,5000000.0,4000000.0,-1000000.0,
Net Income Including Noncontrolling Interests,1214000000.0,2484000000.0,2802000000.0,2934000000.0,
Net Income Continuous Operations,1214000000.0,2484000000.0,2802000000.0,2934000000.0,
Earnings From Equity Interest Net Of Tax,-94000000.0,-63000000.0,-4000000.0,65000000.0,
Tax Provision,413000000.0,836000000.0,762000000.0,485000000.0,
Pretax Income,1721000000.0,3383000000.0,3568000000.0,3354000000.0,
Special Income Charges,0.0,0.0,237000000.0,0.0,
Other Special Charges,,,-237000000.0,,
Net Non Operating Interest Income Expense,-660000000.0,-493000000.0,-401000000.0,-326000000.0,
Interest Expense Non Operating,660000000.0,493000000.0,401000000.0,326000000.0,
Other Operating Expenses,13877000000.0,13325000000.0,12739000000.0,9589000000.0,
Depreciation And Amortization In Income Statement,839000000.0,779000000.0,709000000.0,596000000.0,
Selling General And Administration,,,,,10052000000.0
Total Revenue,117761000000.0,106374000000.0,92870000000.0,83064000000.0,
Operating Revenue,117761000000.0,106374000000.0,92870000000.0,83064000000.0,
Loss Adjustment Expense,100664000000.0,88394000000.0,75690000000.0,69199000000.0,
Net Policyholder Benefits And Claims,100664000000.0,88394000000.0,75690000000.0,69199000000.0,
