,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-91136000.0,-41745000.0,-61360000.0,2884000.0,
Tax Rate For Calcs,0.256,0.253,0.236,0.206,
Normalized EBITDA,2941000000.0,2616000000.0,2284000000.0,2483000000.0,
Total Unusual Items,-356000000.0,-165000000.0,-260000000.0,14000000.0,
Total Unusual Items Excluding Goodwill,-356000000.0,-165000000.0,-260000000.0,14000000.0,
Net Income From Continuing Operation Net Minority Interest,1344000000.0,1223000000.0,1007000000.0,1420000000.0,
Reconciled Depreciation,492000000.0,514000000.0,502000000.0,561000000.0,
Reconciled Cost Of Revenue,9252000000.0,9678000000.0,9975000000.0,10286000000.0,
EBITDA,2585000000.0,2451000000.0,2024000000.0,2497000000.0,
EBIT,2093000000.0,1937000000.0,1522000000.0,1936000000.0,
Net Interest Income,-64000000.0,-107000000.0,-113000000.0,-95000000.0,
Interest Expense,241000000.0,247000000.0,167000000.0,121000000.0,
Interest Income,177000000.0,140000000.0,54000000.0,26000000.0,
Normalized Income,1608864000.0,1346255000.0,1205640000.0,1408884000.0,
Net Income From Continuing And Discontinued Operation,1116000000.0,1270000000.0,1026000000.0,1439000000.0,
Total Expenses,13558000000.0,14207000000.0,13948000000.0,15116000000.0,
Diluted Average Shares,,237200000.0,237300000.0,239400000.0,237900000.0
Basic Average Shares,,236000000.0,236100000.0,237600000.0,236800000.0
Diluted EPS,,5.35,4.32,6.01,4.45
Basic EPS,,5.38,4.34,6.06,4.47
Diluted NI Availto Com Stockholders,1116000000.0,1270000000.0,1026000000.0,1439000000.0,
Net Income Common Stockholders,1116000000.0,1270000000.0,1026000000.0,1439000000.0,
Net Income,1116000000.0,1270000000.0,1026000000.0,1439000000.0,
Minority Interests,-33000000.0,-39000000.0,-28000000.0,-21000000.0,
Net Income Including Noncontrolling Interests,1149000000.0,1309000000.0,1054000000.0,1460000000.0,
Net Income Discontinuous Operations,-228000000.0,47000000.0,19000000.0,19000000.0,
Net Income Continuous Operations,1377000000.0,1262000000.0,1035000000.0,1441000000.0,
Tax Provision,475000000.0,428000000.0,320000000.0,374000000.0,
Pretax Income,1852000000.0,1690000000.0,1355000000.0,1815000000.0,
Other Income Expense,-371000000.0,-238000000.0,-198000000.0,224000000.0,
Other Non Operating Income Expenses,-35000000.0,-94000000.0,37000000.0,195000000.0,
Special Income Charges,-246000000.0,-165000000.0,-260000000.0,14000000.0,
Gain On Sale Of Ppe,,-23000000.0,4000000.0,44000000.0,5000000.0
Gain On Sale Of Business,129000000.0,-23000000.0,4000000.0,44000000.0,
Other Special Charges,-4000000.0,-16000000.0,,-22000000.0,
Write Off,146000000.0,160000000.0,231000000.0,21000000.0,
Impairment Of Capital Assets,,,,,93000000.0
Restructuring And Mergern Acquisition,233000000.0,-2000000.0,33000000.0,31000000.0,
Earnings From Equity Interest,20000000.0,21000000.0,25000000.0,15000000.0,
Gain On Sale Of Security,-110000000.0,-20000000.0,,,
Net Non Operating Interest Income Expense,-64000000.0,-107000000.0,-113000000.0,-95000000.0,
Interest Expense Non Operating,241000000.0,247000000.0,167000000.0,121000000.0,
Interest Income Non Operating,177000000.0,140000000.0,54000000.0,26000000.0,
Operating Income,2287000000.0,2035000000.0,1666000000.0,1686000000.0,
Operating Expense,4306000000.0,4529000000.0,3973000000.0,4830000000.0,
Other Operating Expenses,,,-8000000.0,-8000000.0,-7000000.0
Depreciation Amortization Depletion Income Statement,492000000.0,514000000.0,502000000.0,561000000.0,
Depreciation And Amortization In Income Statement,492000000.0,514000000.0,502000000.0,561000000.0,
Amortization,132000000.0,154000000.0,145000000.0,172000000.0,
Amortization Of Intangibles Income Statement,132000000.0,154000000.0,145000000.0,172000000.0,
Depreciation Income Statement,360000000.0,360000000.0,357000000.0,389000000.0,
Research And Development,423000000.0,424000000.0,434000000.0,439000000.0,
Selling General And Administration,3391000000.0,3591000000.0,3037000000.0,3830000000.0,
General And Administrative Expense,3391000000.0,3591000000.0,3037000000.0,3830000000.0,
Other Gand A,3391000000.0,3401000000.0,3037000000.0,3780000000.0,
Salaries And Wages,0.0,190000000.0,0.0,50000000.0,
Gross Profit,6593000000.0,6564000000.0,5639000000.0,6516000000.0,
Cost Of Revenue,9252000000.0,9678000000.0,9975000000.0,10286000000.0,
Total Revenue,15845000000.0,16242000000.0,15614000000.0,16802000000.0,
Operating Revenue,15845000000.0,16242000000.0,15614000000.0,16802000000.0,
