,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-36183000.0,-81250000.0,-66696000.0,-528500.0,
Tax Rate For Calcs,0.21,0.25,0.21,0.035,
Normalized EBITDA,1501500000.0,1133800000.0,1266200000.0,2364500000.0,
Total Unusual Items,-172300000.0,-325000000.0,-317600000.0,-15100000.0,
Total Unusual Items Excluding Goodwill,-172300000.0,-325000000.0,-317600000.0,-15100000.0,
Net Income From Continuing Operation Net Minority Interest,286300000.0,-281700000.0,170100000.0,1552500000.0,
Reconciled Depreciation,589500000.0,625100000.0,572200000.0,577100000.0,
Reconciled Cost Of Revenue,10851300000.0,11848500000.0,12663300000.0,10189100000.0,
EBITDA,1329200000.0,808800000.0,948600000.0,2349400000.0,
EBIT,739700000.0,183700000.0,376400000.0,1772300000.0,
Net Interest Income,-319500000.0,-372500000.0,-283800000.0,-175600000.0,
Interest Expense,498600000.0,559400000.0,338500000.0,185400000.0,
Interest Income,179100000.0,186900000.0,54700000.0,9800000.0,
Normalized Income,422417000.0,-37950000.0,421004000.0,1567071500.0,
Net Income From Continuing And Discontinued Operation,294300000.0,-310500000.0,1062500000.0,1689200000.0,
Total Expenses,14184000000.0,15139200000.0,16033300000.0,13382200000.0,
Diluted Average Shares,151297000.0,149751000.0,156553000.0,165024000.0,
Basic Average Shares,150485000.0,149751000.0,148170000.0,158760000.0,
Diluted EPS,1.95,-2.07,6.76,10.16,
Basic EPS,1.96,-2.07,7.13,10.55,
Diluted NI Availto Com Stockholders,294300000.0,-310500000.0,1057900000.0,1676300000.0,
Average Dilution Earnings,0.0,0.0,1200000.0,-12900000.0,
Net Income Common Stockholders,294300000.0,-310500000.0,1056700000.0,1689200000.0,
Otherunder Preferred Stock Dividend,,,,,-1700000.0
Preferred Stock Dividends,,,5800000.0,,24100000.0
Net Income,294300000.0,-310500000.0,1062500000.0,1689200000.0,
Minority Interests,0.0,0.0,-200000.0,1700000.0,
Net Income Including Noncontrolling Interests,294300000.0,-310500000.0,1062700000.0,1687500000.0,
Net Income Discontinuous Operations,8000000.0,-28800000.0,892400000.0,136700000.0,
Net Income Continuous Operations,286300000.0,-281700000.0,170300000.0,1550800000.0,
Earnings From Equity Interest Net Of Tax,,0.0,0.0,19000000.0,9100000.0
Tax Provision,-45200000.0,-94000000.0,-132400000.0,55100000.0,
Pretax Income,241100000.0,-375700000.0,37900000.0,1586900000.0,
Other Income Expense,-621100000.0,-645100000.0,-592400000.0,-136600000.0,
Other Non Operating Income Expenses,-448800000.0,-320100000.0,-274800000.0,-189500000.0,
Special Income Charges,-172300000.0,-325000000.0,-317600000.0,-15100000.0,
Gain On Sale Of Business,0.0,-10800000.0,-8400000.0,-600000.0,
Other Special Charges,,,,,46900000.0
Write Off,72400000.0,274800000.0,168400000.0,0.0,
Restructuring And Mergern Acquisition,99900000.0,39400000.0,140800000.0,14500000.0,
Earnings From Equity Interest,,0.0,0.0,68000000.0,0.0
Net Non Operating Interest Income Expense,-319500000.0,-372500000.0,-283800000.0,-175600000.0,
Interest Expense Non Operating,498600000.0,559400000.0,338500000.0,185400000.0,
Interest Income Non Operating,179100000.0,186900000.0,54700000.0,9800000.0,
Operating Income,1181700000.0,641900000.0,914100000.0,1899100000.0,
Operating Expense,3332700000.0,3290700000.0,3370000000.0,3193100000.0,
Other Operating Expenses,,,274800000.0,189500000.0,217800000.0
Provision For Doubtful Accounts,22200000.0,8700000.0,14300000.0,0.0,
Selling General And Administration,3310500000.0,3282000000.0,3355700000.0,3193100000.0,
Gross Profit,4514400000.0,3932600000.0,4284100000.0,5092200000.0,
Cost Of Revenue,10851300000.0,11848500000.0,12663300000.0,10189100000.0,
Total Revenue,15365700000.0,15781100000.0,16947400000.0,15281300000.0,
Operating Revenue,15365700000.0,15781100000.0,16947400000.0,15281300000.0,
