,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,9590600.0,3505500.0,21482800.0,-1018700.0,
Tax Rate For Calcs,0.158,0.171,0.172,0.167,
Normalized EBITDA,2508400000.0,2202800000.0,2024500000.0,1804500000.0,
Total Unusual Items,60700000.0,20500000.0,124900000.0,-6100000.0,
Total Unusual Items Excluding Goodwill,60700000.0,20500000.0,124900000.0,-6100000.0,
Net Income From Continuing Operation Net Minority Interest,760400000.0,714300000.0,804100000.0,584900000.0,
Reconciled Depreciation,1043200000.0,908200000.0,820800000.0,748400000.0,
Reconciled Cost Of Revenue,2647400000.0,3028200000.0,3599900000.0,2848300000.0,
EBITDA,2569100000.0,2223300000.0,2149400000.0,1798400000.0,
EBIT,1525900000.0,1315100000.0,1328600000.0,1050000000.0,
Net Interest Income,-506800000.0,-480600000.0,-357300000.0,-337100000.0,
Interest Expense,523100000.0,501200000.0,372200000.0,343400000.0,
Interest Income,10400000.0,9000000.0,4300000.0,4000000.0,
Normalized Income,709290600.0,697305500.0,700682800.0,589981300.0,
Net Income From Continuing And Discontinued Operation,760400000.0,714300000.0,804100000.0,584900000.0,
Total Expenses,4004100000.0,4231000000.0,4661400000.0,3849500000.0,
Total Operating Income As Reported,1455500000.0,1295500000.0,1265800000.0,1006900000.0,
Diluted Average Shares,456000000.0,447900000.0,442700000.0,417300000.0,
Basic Average Shares,454200000.0,416100000.0,407100000.0,393600000.0,
Diluted EPS,1.62,1.48,1.7,1.27,
Basic EPS,1.63,1.59,1.84,1.35,
Diluted NI Availto Com Stockholders,738100000.0,662500000.0,751000000.0,529800000.0,
Average Dilution Earnings,0.0,1400000.0,2000000.0,,
Net Income Common Stockholders,738100000.0,661100000.0,749000000.0,529800000.0,
Otherunder Preferred Stock Dividend,15600000.0,10400000.0,0.0,0.0,
Preferred Stock Dividends,6700000.0,42800000.0,55100000.0,55100000.0,
Net Income,760400000.0,714300000.0,804100000.0,584900000.0,
Minority Interests,-84300000.0,39900000.0,12300000.0,-3900000.0,
Net Income Including Noncontrolling Interests,844700000.0,674400000.0,791800000.0,588800000.0,
Net Income Continuous Operations,844700000.0,674400000.0,791800000.0,588800000.0,
Tax Provision,158100000.0,139500000.0,164600000.0,117800000.0,
Pretax Income,1002800000.0,813900000.0,956400000.0,706600000.0,
Other Income Expense,58600000.0,20100000.0,124500000.0,-6400000.0,
Other Non Operating Income Expenses,-2100000.0,-400000.0,-400000.0,-300000.0,
Special Income Charges,60700000.0,20500000.0,114900000.0,-6100000.0,
Gain On Sale Of Ppe,-2900000.0,-2900000.0,104200000.0,-7700000.0,
Other Special Charges,-69700000.0,-23400000.0,-10700000.0,-1600000.0,
Write Off,6100000.0,0.0,0.0,,
Impairment Of Capital Assets,,,,0.0,0.0
Gain On Sale Of Security,,,10000000.0,,
Net Non Operating Interest Income Expense,-506800000.0,-480600000.0,-357300000.0,-337100000.0,
Total Other Finance Cost,-5900000.0,-11600000.0,-10600000.0,-2300000.0,
Interest Expense Non Operating,523100000.0,501200000.0,372200000.0,343400000.0,
Interest Income Non Operating,10400000.0,9000000.0,4300000.0,4000000.0,
Operating Income,1451000000.0,1274400000.0,1189200000.0,1050100000.0,
Operating Expense,1356700000.0,1202800000.0,1061500000.0,1001200000.0,
Other Taxes,300000000.0,270600000.0,268300000.0,288300000.0,
Depreciation Amortization Depletion Income Statement,1043200000.0,908200000.0,820800000.0,748400000.0,
Depreciation And Amortization In Income Statement,1043200000.0,908200000.0,820800000.0,748400000.0,
Selling General And Administration,13500000.0,24000000.0,-27600000.0,-35500000.0,
General And Administrative Expense,13500000.0,24000000.0,-27600000.0,-35500000.0,
Salaries And Wages,13500000.0,24000000.0,-27600000.0,-35500000.0,
Gross Profit,2807700000.0,2477200000.0,2250700000.0,2051300000.0,
Cost Of Revenue,2647400000.0,3028200000.0,3599900000.0,2848300000.0,
Total Revenue,5455100000.0,5505400000.0,5850600000.0,4899600000.0,
Operating Revenue,5282900000.0,5347800000.0,5738600000.0,4731300000.0,
